Fecha,Ciudad,Campaña,Categoría,Producto,Talla,Color,Unidades_Vendidas,Precio_Unitario,Ingresos,Devolución
2025-01-28,Vitoria,Rebajas,Jerseys,Forro Polar,L,Rojo,5,80,400,Sí
2025-01-01,Donostia,Publicidad,Jerseys,Chaqueta de Lana,40,Gris,5,130,650,Sí
2025-01-18,Vitoria,Publicidad,Calzado,Botas,S,Azul,2,110,220,Sí
2025-01-17,Pamplona,Rebajas,Chaquetas,Anorak,38,Azul,2,120,240,Sí
2025-01-22,Bilbao,Publicidad,Chaquetas,Anorak,42,Negro,2,120,240,Sí
2025-01-10,Donostia,Rebajas,Sportwear,Mallas,44,Negro,1,45,45,No
2025-01-09,Donostia,Publicidad,Sportwear,Camisetas,M,Verde,2,30,60,Sí
2025-01-22,Bilbao,Publicidad,Jerseys,Forro Polar,44,Gris,3,80,240,Sí
2025-01-09,Pamplona,Publicidad,Calzado,Botas,XL,Gris,3,110,330,Sí
2025-01-03,Donostia,Rebajas,Calzado,Zapatillas,L,Negro,5,75,375,Sí
2025-01-13,Donostia,Rebajas,Jerseys,Forro Polar,42,Verde,4,80,320,Sí
2025-01-10,Donostia,Rebajas,Sportwear,Térmica,L,Verde,4,55,220,Sí
2025-01-02,Vitoria,Publicidad,Jerseys,Forro Polar,42,Azul,2,80,160,No
2025-01-17,Donostia,Rebajas,Sportwear,Camisetas,42,Negro,5,30,150,Sí
2025-01-10,Bilbao,Rebajas,Sportwear,Camisetas,44,Rojo,1,30,30,No
2025-01-21,Pamplona,Publicidad,Sportwear,Térmica,M,Negro,4,55,220,Sí
2025-01-04,Bilbao,Publicidad,Chaquetas,Plumífero,42,Azul,5,150,750,Sí
2025-01-06,Vitoria,Rebajas,Jerseys,Forro Polar,XL,Verde,3,80,240,No
2025-01-06,Vitoria,Rebajas,Jerseys,Forro Polar,42,Negro,2,80,160,Sí
2025-01-13,Vitoria,Publicidad,Sportwear,Mallas,42,Rojo,2,45,90,No
2025-01-20,Vitoria,Rebajas,Calzado,Zapatillas,S,Verde,2,75,150,No
2025-01-19,Pamplona,Publicidad,Sportwear,Mallas,40,Gris,4,45,180,No
2025-01-11,Vitoria,Publicidad,Calzado,Zapatillas,M,Rojo,4,75,300,No
2025-01-14,Donostia,Publicidad,Calzado,Botas,42,Verde,1,110,110,No
2025-01-01,Pamplona,Rebajas,Jerseys,Forro Polar,42,Gris,5,80,400,No
2025-01-03,Vitoria,Rebajas,Chaquetas,Anorak,S,Azul,2,120,240,Sí
2025-01-26,Pamplona,Rebajas,Sportwear,Térmica,38,Rojo,4,55,220,Sí
2025-01-04,Vitoria,Rebajas,Chaquetas,Anorak,40,Gris,3,120,360,No
2025-01-20,Pamplona,Publicidad,Pantalones,Chándal,42,Gris,2,60,120,No
2025-01-24,Vitoria,Rebajas,Sportwear,Camisetas,44,Negro,5,30,150,Sí
2025-01-21,Vitoria,Publicidad,Calzado,Botas,M,Verde,1,110,110,No
2025-01-27,Donostia,Publicidad,Chaquetas,Anorak,S,Blanco,4,120,480,Sí
2025-01-04,Pamplona,Rebajas,Calzado,Zapatillas,38,Negro,1,75,75,Sí
2025-01-07,Vitoria,Publicidad,Chaquetas,Anorak,38,Blanco,3,120,360,Sí
2025-01-08,Bilbao,Publicidad,Jerseys,Chaqueta de Lana,XL,Verde,3,130,390,Sí
2025-01-22,Bilbao,Publicidad,Calzado,Botas,42,Rojo,3,110,330,Sí
2025-01-26,Vitoria,Publicidad,Jerseys,Chaqueta de Lana,XL,Negro,2,130,260,No
2025-01-25,Bilbao,Rebajas,Calzado,Zapatillas,42,Azul,3,75,225,No
2025-01-07,Pamplona,Publicidad,Chaquetas,Plumífero,M,Verde,4,150,600,Sí
2025-01-03,Vitoria,Rebajas,Calzado,Sandalias,42,Rojo,1,40,40,Sí
2025-01-02,Vitoria,Rebajas,Chaquetas,Anorak,40,Rojo,2,120,240,Sí
2025-01-02,Vitoria,Rebajas,Pantalones,Chándal,40,Verde,1,60,60,No
2025-01-10,Vitoria,Rebajas,Chaquetas,Plumífero,S,Gris,1,150,150,No
2025-01-27,Donostia,Publicidad,Calzado,Botas,40,Azul,3,110,330,No
2025-01-01,Bilbao,Rebajas,Pantalones,Chándal,38,Blanco,1,60,60,No
2025-01-17,Vitoria,Publicidad,Pantalones,Chándal,XL,Blanco,4,60,240,Sí
2025-01-03,Vitoria,Rebajas,Chaquetas,Plumífero,40,Blanco,2,150,300,Sí
2025-01-12,Donostia,Rebajas,Chaquetas,Anorak,40,Negro,4,120,480,Sí
2025-01-23,Pamplona,Publicidad,Calzado,Botas,S,Azul,4,110,440,No
2025-01-23,Vitoria,Publicidad,Sportwear,Térmica,L,Negro,1,55,55,No
2025-01-04,Vitoria,Publicidad,Chaquetas,Anorak,38,Blanco,2,120,240,Sí
2025-01-07,Vitoria,Rebajas,Pantalones,Montaña,44,Rojo,3,90,270,Sí
2025-01-03,Vitoria,Rebajas,Jerseys,Chaqueta de Lana,44,Rojo,4,130,520,Sí
2025-01-26,Bilbao,Publicidad,Pantalones,Montaña,38,Gris,3,90,270,No
2025-01-05,Donostia,Rebajas,Jerseys,Chaqueta de Lana,XL,Rojo,2,130,260,Sí
2025-01-12,Bilbao,Publicidad,Pantalones,Chándal,44,Gris,3,60,180,No
2025-01-20,Donostia,Rebajas,Sportwear,Camisetas,42,Azul,5,30,150,No
2025-01-16,Pamplona,Publicidad,Calzado,Sandalias,S,Gris,2,40,80,No
2025-01-08,Pamplona,Rebajas,Calzado,Zapatillas,42,Gris,4,75,300,No
2025-01-12,Donostia,Rebajas,Sportwear,Térmica,S,Negro,2,55,110,Sí
2025-01-22,Vitoria,Rebajas,Jerseys,Forro Polar,S,Verde,2,80,160,Sí
2025-01-20,Bilbao,Rebajas,Jerseys,Forro Polar,M,Negro,4,80,320,Sí
2025-01-04,Pamplona,Rebajas,Sportwear,Térmica,38,Blanco,4,55,220,No
2025-01-08,Vitoria,Rebajas,Pantalones,Chándal,44,Blanco,2,60,120,Sí
2025-01-10,Pamplona,Rebajas,Calzado,Sandalias,38,Blanco,5,40,200,No
2025-01-12,Donostia,Rebajas,Pantalones,Montaña,S,Negro,2,90,180,Sí
2025-01-12,Bilbao,Rebajas,Jerseys,Chaqueta de Lana,38,Azul,1,130,130,No
2025-01-28,Bilbao,Publicidad,Pantalones,Chándal,S,Azul,4,60,240,No
2025-01-26,Vitoria,Publicidad,Sportwear,Camisetas,40,Rojo,2,30,60,No
2025-01-19,Donostia,Publicidad,Pantalones,Montaña,XL,Gris,4,90,360,Sí
2025-01-21,Vitoria,Rebajas,Sportwear,Mallas,40,Azul,2,45,90,Sí
2025-01-22,Donostia,Publicidad,Chaquetas,Plumífero,M,Rojo,4,150,600,Sí
2025-01-16,Vitoria,Rebajas,Calzado,Zapatillas,40,Rojo,2,75,150,No
2025-01-23,Donostia,Publicidad,Chaquetas,Anorak,40,Verde,3,120,360,No
2025-01-24,Donostia,Publicidad,Calzado,Botas,XL,Gris,5,110,550,Sí
2025-01-08,Pamplona,Rebajas,Pantalones,Chándal,L,Verde,4,60,240,Sí
2025-01-28,Vitoria,Rebajas,Sportwear,Térmica,38,Gris,5,55,275,Sí
2025-01-23,Bilbao,Rebajas,Jerseys,Forro Polar,40,Verde,4,80,320,No
2025-01-12,Vitoria,Rebajas,Pantalones,Montaña,44,Verde,5,90,450,Sí
2025-01-07,Pamplona,Publicidad,Chaquetas,Plumífero,S,Rojo,2,150,300,No
2025-01-11,Bilbao,Publicidad,Pantalones,Montaña,M,Verde,2,90,180,No
2025-01-12,Donostia,Rebajas,Calzado,Sandalias,L,Azul,2,40,80,No
2025-01-22,Pamplona,Publicidad,Sportwear,Mallas,42,Verde,2,45,90,No
2025-01-28,Vitoria,Publicidad,Sportwear,Térmica,S,Gris,2,55,110,No
2025-01-25,Vitoria,Publicidad,Calzado,Zapatillas,38,Azul,5,75,375,Sí
2025-01-03,Pamplona,Rebajas,Pantalones,Montaña,38,Azul,3,90,270,Sí
2025-01-07,Pamplona,Rebajas,Calzado,Zapatillas,42,Blanco,4,75,300,Sí
2025-01-10,Donostia,Rebajas,Chaquetas,Anorak,L,Blanco,1,120,120,No
2025-01-07,Bilbao,Publicidad,Calzado,Zapatillas,42,Rojo,5,75,375,Sí
2025-01-28,Bilbao,Publicidad,Jerseys,Chaqueta de Lana,38,Verde,1,130,130,No
2025-01-26,Donostia,Publicidad,Jerseys,Chaqueta de Lana,XL,Rojo,5,130,650,No
2025-01-15,Pamplona,Rebajas,Chaquetas,Anorak,M,Gris,2,120,240,Sí
2025-01-25,Donostia,Publicidad,Sportwear,Mallas,XL,Gris,3,45,135,No
2025-01-10,Donostia,Publicidad,Chaquetas,Plumífero,40,Negro,2,150,300,No
2025-01-05,Bilbao,Rebajas,Chaquetas,Plumífero,M,Verde,3,150,450,Sí
2025-01-11,Pamplona,Publicidad,Jerseys,Forro Polar,38,Gris,1,80,80,Sí
2025-01-25,Donostia,Rebajas,Sportwear,Térmica,40,Azul,5,55,275,Sí
2025-01-17,Bilbao,Rebajas,Jerseys,Forro Polar,XL,Negro,1,80,80,No
2025-01-10,Donostia,Publicidad,Sportwear,Térmica,M,Azul,1,55,55,Sí
2025-01-18,Bilbao,Publicidad,Calzado,Zapatillas,44,Azul,4,75,300,Sí
2025-01-13,Vitoria,Publicidad,Sportwear,Térmica,M,Blanco,1,55,55,No
2025-01-22,Vitoria,Publicidad,Calzado,Sandalias,40,Rojo,4,40,160,Sí
2025-01-13,Pamplona,Publicidad,Calzado,Botas,42,Gris,2,110,220,Sí
2025-01-16,Bilbao,Publicidad,Calzado,Botas,40,Negro,5,110,550,Sí
2025-01-24,Pamplona,Rebajas,Sportwear,Camisetas,42,Blanco,5,30,150,No
2025-01-07,Donostia,Publicidad,Chaquetas,Anorak,S,Gris,1,120,120,Sí
2025-01-18,Vitoria,Rebajas,Calzado,Botas,42,Gris,5,110,550,No
2025-01-09,Vitoria,Publicidad,Pantalones,Chándal,S,Azul,3,60,180,No
2025-01-16,Bilbao,Rebajas,Calzado,Zapatillas,L,Verde,2,75,150,No
2025-01-04,Donostia,Publicidad,Pantalones,Chándal,42,Azul,3,60,180,No
2025-01-01,Vitoria,Publicidad,Chaquetas,Anorak,XL,Negro,5,120,600,Sí
2025-01-21,Bilbao,Publicidad,Chaquetas,Plumífero,L,Rojo,4,150,600,No
2025-01-17,Donostia,Publicidad,Calzado,Zapatillas,42,Rojo,2,75,150,No
2025-01-01,Donostia,Publicidad,Pantalones,Chándal,40,Azul,1,60,60,Sí
2025-01-01,Pamplona,Rebajas,Calzado,Sandalias,L,Negro,5,40,200,Sí
2025-01-09,Vitoria,Publicidad,Pantalones,Montaña,44,Gris,5,90,450,No
2025-01-26,Vitoria,Rebajas,Chaquetas,Plumífero,44,Blanco,5,150,750,No
2025-01-15,Bilbao,Rebajas,Chaquetas,Anorak,42,Blanco,1,120,120,No
2025-01-13,Vitoria,Rebajas,Sportwear,Mallas,S,Blanco,3,45,135,No
2025-01-14,Bilbao,Rebajas,Jerseys,Forro Polar,S,Azul,3,80,240,No
2025-01-03,Vitoria,Rebajas,Sportwear,Térmica,42,Rojo,5,55,275,No
2025-01-19,Donostia,Publicidad,Chaquetas,Plumífero,38,Azul,5,150,750,No
2025-01-24,Bilbao,Rebajas,Chaquetas,Plumífero,S,Gris,2,150,300,No
2025-01-02,Bilbao,Rebajas,Sportwear,Camisetas,M,Rojo,5,30,150,No
2025-01-19,Vitoria,Publicidad,Sportwear,Camisetas,42,Blanco,2,30,60,No
2025-01-19,Pamplona,Rebajas,Sportwear,Mallas,M,Blanco,5,45,225,No
2025-01-19,Vitoria,Rebajas,Calzado,Sandalias,XL,Azul,1,40,40,No
2025-01-06,Bilbao,Publicidad,Calzado,Zapatillas,38,Negro,5,75,375,Sí
2025-01-24,Bilbao,Rebajas,Jerseys,Forro Polar,S,Negro,4,80,320,No
2025-01-28,Pamplona,Publicidad,Chaquetas,Anorak,42,Gris,5,120,600,Sí
2025-01-13,Pamplona,Rebajas,Calzado,Botas,42,Rojo,2,110,220,Sí
2025-01-03,Vitoria,Publicidad,Chaquetas,Plumífero,40,Negro,3,150,450,Sí
2025-01-23,Pamplona,Publicidad,Calzado,Zapatillas,42,Azul,2,75,150,Sí
2025-01-09,Donostia,Publicidad,Calzado,Sandalias,L,Rojo,1,40,40,Sí
2025-01-18,Pamplona,Publicidad,Jerseys,Chaqueta de Lana,42,Azul,5,130,650,Sí
2025-01-07,Donostia,Rebajas,Chaquetas,Anorak,M,Blanco,3,120,360,Sí
2025-01-17,Donostia,Publicidad,Pantalones,Montaña,42,Blanco,1,90,90,No
2025-01-13,Bilbao,Rebajas,Sportwear,Camisetas,40,Verde,4,30,120,No
2025-01-21,Donostia,Publicidad,Calzado,Botas,42,Verde,4,110,440,Sí
2025-01-22,Bilbao,Rebajas,Jerseys,Chaqueta de Lana,42,Verde,4,130,520,No
2025-01-18,Donostia,Rebajas,Chaquetas,Anorak,L,Azul,3,120,360,Sí
2025-01-06,Bilbao,Rebajas,Chaquetas,Anorak,42,Negro,4,120,480,No
2025-01-12,Donostia,Rebajas,Chaquetas,Plumífero,S,Verde,1,150,150,Sí
2025-01-21,Bilbao,Publicidad,Sportwear,Térmica,M,Rojo,4,55,220,No
2025-01-13,Vitoria,Rebajas,Jerseys,Forro Polar,M,Verde,4,80,320,Sí
2025-01-17,Bilbao,Rebajas,Sportwear,Camisetas,38,Azul,5,30,150,Sí
2025-01-24,Donostia,Rebajas,Chaquetas,Plumífero,40,Gris,1,150,150,Sí
2025-01-27,Bilbao,Rebajas,Chaquetas,Anorak,M,Blanco,4,120,480,No
2025-01-13,Pamplona,Rebajas,Pantalones,Chándal,44,Negro,5,60,300,Sí
2025-01-24,Bilbao,Rebajas,Calzado,Sandalias,42,Blanco,5,40,200,Sí
2025-01-24,Vitoria,Rebajas,Sportwear,Mallas,38,Verde,1,45,45,Sí
2025-01-26,Vitoria,Rebajas,Chaquetas,Anorak,42,Rojo,1,120,120,Sí
2025-01-05,Vitoria,Publicidad,Calzado,Sandalias,S,Negro,4,40,160,No
2025-01-02,Bilbao,Publicidad,Sportwear,Térmica,XL,Azul,5,55,275,No
2025-01-05,Pamplona,Rebajas,Chaquetas,Plumífero,L,Blanco,3,150,450,No
2025-01-13,Donostia,Rebajas,Pantalones,Montaña,40,Gris,5,90,450,Sí
2025-01-07,Donostia,Publicidad,Sportwear,Térmica,S,Rojo,1,55,55,No
2025-01-11,Donostia,Publicidad,Chaquetas,Plumífero,XL,Rojo,1,150,150,No
2025-01-18,Pamplona,Rebajas,Pantalones,Montaña,XL,Azul,3,90,270,No
2025-01-14,Pamplona,Rebajas,Jerseys,Forro Polar,44,Negro,5,80,400,Sí
2025-01-14,Vitoria,Publicidad,Jerseys,Forro Polar,42,Gris,4,80,320,No
2025-01-21,Vitoria,Publicidad,Jerseys,Forro Polar,S,Blanco,1,80,80,Sí
2025-01-04,Pamplona,Publicidad,Pantalones,Montaña,40,Negro,3,90,270,Sí
2025-01-03,Vitoria,Publicidad,Sportwear,Camisetas,M,Rojo,3,30,90,No
2025-01-11,Vitoria,Publicidad,Calzado,Sandalias,L,Rojo,1,40,40,No
2025-01-12,Bilbao,Publicidad,Pantalones,Montaña,S,Azul,3,90,270,No
2025-01-28,Bilbao,Rebajas,Sportwear,Mallas,42,Negro,5,45,225,Sí
2025-01-02,Donostia,Rebajas,Pantalones,Chándal,40,Negro,1,60,60,No
2025-01-20,Pamplona,Rebajas,Sportwear,Térmica,XL,Azul,5,55,275,No
2025-01-05,Pamplona,Rebajas,Jerseys,Chaqueta de Lana,40,Verde,1,130,130,Sí
2025-01-11,Pamplona,Rebajas,Jerseys,Chaqueta de Lana,44,Gris,4,130,520,Sí
2025-01-11,Pamplona,Publicidad,Calzado,Zapatillas,42,Azul,1,75,75,No
2025-01-04,Pamplona,Rebajas,Sportwear,Mallas,L,Verde,5,45,225,Sí
2025-01-08,Bilbao,Rebajas,Calzado,Sandalias,40,Rojo,3,40,120,No
2025-01-25,Pamplona,Rebajas,Sportwear,Camisetas,XL,Gris,2,30,60,Sí
2025-01-13,Bilbao,Rebajas,Chaquetas,Plumífero,XL,Gris,4,150,600,No
2025-01-04,Pamplona,Rebajas,Jerseys,Chaqueta de Lana,L,Gris,3,130,390,Sí
2025-01-19,Bilbao,Rebajas,Jerseys,Forro Polar,38,Blanco,4,80,320,Sí
2025-01-20,Donostia,Rebajas,Calzado,Sandalias,44,Negro,3,40,120,Sí
2025-01-18,Bilbao,Rebajas,Calzado,Botas,S,Gris,3,110,330,Sí
2025-01-13,Bilbao,Rebajas,Chaquetas,Anorak,38,Gris,3,120,360,No
2025-01-01,Donostia,Rebajas,Sportwear,Mallas,38,Negro,2,45,90,No
2025-01-28,Vitoria,Publicidad,Jerseys,Chaqueta de Lana,40,Blanco,3,130,390,No
2025-01-17,Donostia,Rebajas,Calzado,Sandalias,XL,Verde,4,40,160,Sí
2025-01-21,Vitoria,Rebajas,Sportwear,Mallas,40,Verde,5,45,225,Sí
2025-01-02,Bilbao,Publicidad,Chaquetas,Plumífero,38,Blanco,3,150,450,No
2025-01-24,Bilbao,Rebajas,Pantalones,Montaña,38,Rojo,1,90,90,No
2025-01-08,Bilbao,Rebajas,Jerseys,Forro Polar,40,Azul,2,80,160,No
2025-01-15,Donostia,Publicidad,Calzado,Botas,L,Rojo,2,110,220,No
2025-01-20,Vitoria,Rebajas,Chaquetas,Anorak,42,Rojo,5,120,600,No
2025-01-10,Donostia,Rebajas,Pantalones,Chándal,XL,Negro,5,60,300,Sí
2025-01-05,Donostia,Rebajas,Chaquetas,Anorak,XL,Rojo,4,120,480,No
2025-01-14,Vitoria,Publicidad,Chaquetas,Anorak,L,Gris,4,120,480,Sí
2025-01-22,Bilbao,Publicidad,Chaquetas,Plumífero,40,Azul,5,150,750,Sí
2025-01-12,Donostia,Rebajas,Calzado,Sandalias,44,Azul,2,40,80,No
2025-01-14,Donostia,Rebajas,Sportwear,Camisetas,L,Azul,5,30,150,No
2025-01-28,Pamplona,Rebajas,Calzado,Sandalias,42,Negro,5,40,200,No
2025-01-17,Vitoria,Rebajas,Calzado,Sandalias,38,Azul,1,40,40,Sí
2025-01-26,Vitoria,Publicidad,Calzado,Sandalias,S,Verde,1,40,40,Sí
2025-01-19,Bilbao,Rebajas,Pantalones,Montaña,42,Verde,4,90,360,Sí
2025-01-11,Bilbao,Rebajas,Pantalones,Montaña,42,Negro,1,90,90,Sí
2025-01-07,Vitoria,Publicidad,Sportwear,Mallas,S,Negro,1,45,45,No
2025-01-06,Pamplona,Publicidad,Pantalones,Montaña,42,Verde,5,90,450,No
2025-01-23,Bilbao,Publicidad,Chaquetas,Anorak,38,Blanco,3,120,360,No
2025-01-09,Vitoria,Publicidad,Pantalones,Chándal,M,Rojo,4,60,240,No
2025-01-19,Bilbao,Publicidad,Sportwear,Mallas,38,Negro,5,45,225,No
2025-01-20,Donostia,Publicidad,Sportwear,Térmica,XL,Rojo,3,55,165,No
2025-01-20,Donostia,Publicidad,Sportwear,Térmica,38,Blanco,1,55,55,No
2025-01-24,Bilbao,Rebajas,Jerseys,Forro Polar,40,Verde,3,80,240,Sí
2025-01-06,Vitoria,Rebajas,Chaquetas,Anorak,L,Negro,5,120,600,Sí
2025-01-13,Vitoria,Publicidad,Jerseys,Chaqueta de Lana,40,Blanco,5,130,650,Sí
2025-01-26,Bilbao,Publicidad,Calzado,Botas,M,Azul,1,110,110,No
2025-01-23,Donostia,Rebajas,Pantalones,Montaña,M,Blanco,5,90,450,Sí
2025-01-15,Vitoria,Rebajas,Jerseys,Chaqueta de Lana,40,Rojo,4,130,520,No
2025-01-10,Donostia,Publicidad,Sportwear,Mallas,M,Azul,1,45,45,No
2025-01-02,Pamplona,Publicidad,Jerseys,Forro Polar,S,Azul,3,80,240,Sí
2025-01-07,Pamplona,Publicidad,Chaquetas,Plumífero,XL,Rojo,1,150,150,Sí
2025-01-07,Pamplona,Rebajas,Calzado,Zapatillas,38,Azul,3,75,225,Sí
2025-01-07,Vitoria,Rebajas,Jerseys,Chaqueta de Lana,42,Gris,2,130,260,No
2025-01-18,Donostia,Publicidad,Sportwear,Térmica,40,Gris,1,55,55,No
2025-01-20,Vitoria,Rebajas,Sportwear,Térmica,40,Azul,2,55,110,No
2025-01-05,Bilbao,Rebajas,Calzado,Sandalias,44,Verde,3,40,120,Sí
2025-01-16,Vitoria,Rebajas,Calzado,Botas,M,Gris,5,110,550,Sí
2025-01-19,Bilbao,Publicidad,Sportwear,Mallas,XL,Gris,2,45,90,Sí
2025-01-06,Donostia,Publicidad,Pantalones,Montaña,M,Gris,4,90,360,No
2025-01-12,Donostia,Publicidad,Sportwear,Camisetas,L,Gris,4,30,120,No
2025-01-25,Donostia,Rebajas,Chaquetas,Anorak,42,Gris,5,120,600,No
2025-01-26,Pamplona,Rebajas,Pantalones,Montaña,M,Negro,5,90,450,No
2025-01-10,Bilbao,Publicidad,Chaquetas,Anorak,44,Azul,5,120,600,Sí
2025-01-24,Bilbao,Rebajas,Chaquetas,Anorak,44,Negro,1,120,120,Sí
2025-01-07,Bilbao,Publicidad,Sportwear,Térmica,42,Azul,2,55,110,Sí
2025-01-01,Pamplona,Rebajas,Sportwear,Camisetas,38,Negro,2,30,60,No
2025-01-06,Donostia,Rebajas,Calzado,Sandalias,40,Verde,5,40,200,No
2025-01-13,Donostia,Rebajas,Sportwear,Camisetas,L,Gris,4,30,120,No
2025-01-28,Pamplona,Publicidad,Sportwear,Camisetas,44,Blanco,1,30,30,No
2025-01-06,Vitoria,Rebajas,Sportwear,Camisetas,XL,Rojo,5,30,150,No
2025-01-15,Vitoria,Rebajas,Jerseys,Chaqueta de Lana,38,Negro,3,130,390,Sí
2025-01-13,Donostia,Rebajas,Calzado,Sandalias,S,Blanco,3,40,120,Sí
2025-01-21,Bilbao,Publicidad,Sportwear,Mallas,L,Azul,4,45,180,Sí
2025-01-23,Pamplona,Publicidad,Calzado,Botas,38,Negro,4,110,440,No
2025-01-24,Pamplona,Rebajas,Sportwear,Mallas,L,Negro,3,45,135,Sí
2025-01-21,Pamplona,Rebajas,Pantalones,Montaña,42,Azul,1,90,90,No
2025-01-16,Donostia,Publicidad,Pantalones,Chándal,M,Blanco,2,60,120,Sí
2025-01-07,Vitoria,Rebajas,Jerseys,Forro Polar,40,Verde,5,80,400,No
2025-01-22,Donostia,Publicidad,Pantalones,Montaña,XL,Rojo,2,90,180,No
2025-01-09,Bilbao,Rebajas,Chaquetas,Plumífero,40,Rojo,2,150,300,Sí
2025-01-01,Donostia,Rebajas,Calzado,Sandalias,XL,Azul,5,40,200,No
2025-01-14,Bilbao,Publicidad,Jerseys,Chaqueta de Lana,L,Blanco,1,130,130,Sí
2025-01-08,Pamplona,Rebajas,Chaquetas,Plumífero,S,Verde,5,150,750,Sí
2025-01-19,Bilbao,Publicidad,Calzado,Zapatillas,44,Blanco,1,75,75,No
2025-01-27,Vitoria,Publicidad,Calzado,Sandalias,42,Verde,4,40,160,No
2025-01-07,Pamplona,Publicidad,Pantalones,Montaña,40,Blanco,2,90,180,Sí
2025-01-21,Vitoria,Publicidad,Jerseys,Forro Polar,M,Verde,2,80,160,Sí
2025-01-26,Donostia,Rebajas,Calzado,Zapatillas,38,Azul,4,75,300,Sí
2025-01-08,Vitoria,Rebajas,Chaquetas,Plumífero,38,Azul,2,150,300,No
2025-01-28,Bilbao,Rebajas,Calzado,Botas,S,Azul,5,110,550,Sí
2025-01-10,Bilbao,Rebajas,Sportwear,Mallas,44,Rojo,1,45,45,Sí
2025-01-21,Bilbao,Publicidad,Chaquetas,Anorak,38,Rojo,3,120,360,No
2025-01-15,Vitoria,Rebajas,Calzado,Botas,42,Azul,3,110,330,Sí
2025-01-20,Donostia,Rebajas,Calzado,Sandalias,L,Verde,1,40,40,No
2025-01-01,Pamplona,Publicidad,Sportwear,Camisetas,XL,Azul,3,30,90,No
2025-01-26,Vitoria,Publicidad,Calzado,Zapatillas,40,Azul,4,75,300,No
2025-01-18,Bilbao,Rebajas,Jerseys,Forro Polar,S,Gris,4,80,320,No
2025-01-17,Bilbao,Rebajas,Calzado,Sandalias,40,Azul,1,40,40,Sí
2025-01-22,Donostia,Rebajas,Sportwear,Mallas,38,Gris,4,45,180,Sí
2025-01-05,Vitoria,Publicidad,Sportwear,Térmica,44,Blanco,2,55,110,Sí
2025-01-25,Bilbao,Rebajas,Calzado,Botas,XL,Verde,3,110,330,No
2025-01-22,Vitoria,Rebajas,Calzado,Zapatillas,L,Verde,3,75,225,No
2025-01-01,Donostia,Rebajas,Chaquetas,Plumífero,44,Azul,5,150,750,No
2025-01-22,Bilbao,Rebajas,Calzado,Botas,M,Gris,3,110,330,Sí
2025-01-24,Bilbao,Rebajas,Calzado,Botas,XL,Azul,4,110,440,No
2025-01-05,Pamplona,Rebajas,Pantalones,Montaña,S,Rojo,5,90,450,No
2025-01-11,Vitoria,Publicidad,Calzado,Botas,S,Negro,3,110,330,No
2025-01-19,Pamplona,Publicidad,Chaquetas,Plumífero,38,Azul,1,150,150,No
2025-01-19,Vitoria,Rebajas,Sportwear,Mallas,M,Rojo,3,45,135,No
2025-01-04,Donostia,Publicidad,Calzado,Zapatillas,M,Negro,3,75,225,No
2025-01-18,Donostia,Rebajas,Chaquetas,Plumífero,38,Rojo,4,150,600,Sí
2025-01-25,Vitoria,Rebajas,Calzado,Sandalias,40,Blanco,4,40,160,No
2025-01-23,Vitoria,Rebajas,Calzado,Sandalias,XL,Blanco,3,40,120,Sí
2025-01-23,Vitoria,Publicidad,Jerseys,Chaqueta de Lana,L,Gris,5,130,650,Sí
2025-01-12,Pamplona,Rebajas,Jerseys,Forro Polar,44,Rojo,1,80,80,No
2025-01-20,Donostia,Rebajas,Jerseys,Chaqueta de Lana,M,Azul,5,130,650,No
2025-01-12,Bilbao,Rebajas,Calzado,Botas,XL,Gris,1,110,110,Sí
2025-01-25,Pamplona,Rebajas,Calzado,Zapatillas,L,Gris,4,75,300,Sí
2025-01-14,Vitoria,Rebajas,Sportwear,Térmica,M,Blanco,1,55,55,Sí
2025-01-16,Donostia,Publicidad,Calzado,Botas,42,Blanco,4,110,440,Sí
2025-01-18,Donostia,Rebajas,Sportwear,Térmica,S,Blanco,5,55,275,Sí
2025-01-28,Vitoria,Publicidad,Jerseys,Forro Polar,42,Azul,5,80,400,Sí
2025-01-18,Donostia,Publicidad,Pantalones,Chándal,44,Gris,2,60,120,Sí
2025-01-21,Bilbao,Publicidad,Pantalones,Chándal,XL,Gris,4,60,240,Sí
2025-01-26,Vitoria,Publicidad,Sportwear,Mallas,M,Gris,3,45,135,No
2025-01-01,Bilbao,Publicidad,Calzado,Sandalias,38,Verde,5,40,200,No
2025-01-03,Donostia,Rebajas,Calzado,Botas,38,Blanco,3,110,330,Sí
2025-01-17,Bilbao,Publicidad,Calzado,Botas,XL,Blanco,2,110,220,No
2025-01-20,Bilbao,Rebajas,Calzado,Botas,44,Negro,3,110,330,No
2025-01-02,Pamplona,Publicidad,Jerseys,Forro Polar,S,Gris,5,80,400,Sí
2025-01-02,Donostia,Publicidad,Jerseys,Forro Polar,38,Rojo,1,80,80,No
2025-01-12,Vitoria,Rebajas,Pantalones,Montaña,40,Azul,3,90,270,Sí
2025-01-28,Pamplona,Publicidad,Jerseys,Forro Polar,XL,Rojo,3,80,240,No
2025-01-19,Bilbao,Publicidad,Chaquetas,Anorak,42,Rojo,2,120,240,No
2025-01-08,Bilbao,Publicidad,Jerseys,Chaqueta de Lana,44,Verde,2,130,260,No
2025-01-05,Bilbao,Publicidad,Pantalones,Chándal,S,Rojo,5,60,300,No
